incident_id,incident_datetime,incident_type_primary,incident_description,address_1,city,zip,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,Georgia Institute of Technology Georgia Tech Campus Shapes - n4r2-r2pa,Georgia Institute of Technology Areas Shapes - xuww-jywm
704653437,2/27/2015 18:20,2605 - FRAUD ? ILLEGAL USE OF CREDIT/FINANCIAL TRANSACTION CARDS,FRAUD/FINANCIAL TRANSACTION CARD FRAUD<BR>LANDMARK :STUDENT CENTER,300 Block FERST DRIVE NW,ATLANTA,30318,33.7734504,-84.3995286,2/28/2015 5:05,3/11/2015 4:04,POINT (-84.399529 33.77345),18,Friday,Property Crime,,230980
705486459,2/28/2015 3:33,4104 - LIQUOR ? POSSESSION OF,POSSESSION OF ALCOHOL/UNDER 21<BR>LANDMARK :EIGHTH STREET APARTMENTS 130 Z4,500 Block EIGHTH STREET NW,ATLANTA,30318,33.7795792,-84.4046792,3/1/2015 5:05,3/9/2015 4:04,POINT (-84.404679 33.779579),3,Saturday,Liquor,324851,230977
707356365,3/4/2015 22:40,2902 - DAMAGE TO PROPERTY ? PRIVATE,DAMAGE TO PROPERTY ? PRIVATE<BR>LANDMARK :LYMAN HALL 29A Z2,200 Block UNCLE HEINIE WAY NW,ATLANTA,30313,33.7724738,-84.3940833,3/5/2015 5:06,3/5/2015 5:03,POINT (-84.394083 33.772474),22,Wednesday,Property Crime Residential,324851,230979
707727090,3/9/2015 20:15,2399 - LARCENY OFFENSE FREE TEXT,THEFT OF LOST OR MISLAID PROPERTY<BR>LANDMARK :SMITH RESIDENCE HALL 6 Z2,600 Block WILLIAMS STREET NW,ATLANTA,null,33.77171673,-84.39106643,3/10/2015 4:05,3/10/2015 4:02,POINT (-84.391066 33.771717),20,Monday,Theft,324851,230979
712534205,4/11/2015 16:03,2903 - DAMAGE TO PROPERTY ? PUBLIC,DAMAGE TO PROPERTY ? PUBLIC<BR>LANDMARK :NONE GIVEN,600 Block FOURTEENTH STREET NW,ATLANTA,30318,33.7860713,-84.4108453,4/12/2015 4:06,4/20/2015 4:12,POINT (-84.410845 33.786071),16,Saturday,Property Crime,,
713379626,4/21/2015 21:15,2902 - DAMAGE TO PROPERTY ? PRIVATE,DAMAGE TO PROPERTY ? PRIVATE<BR>LANDMARK :FERST DRIVE AT FOWLER STREET,FERST DRIVE & FOWLER STREET - ACROSS FROM CHANDLER STADIUM,ATLANTA,null,33.7489954,-84.3879824,4/22/2015 4:05,4/24/2015 4:07,POINT (-84.387982 33.748995),21,Tuesday,Property Crime Residential,,
714172415,4/25/2015 1:41,4104 - LIQUOR ? POSSESSION OF,UNDERAGE DRINKING<BR>LANDMARK :NONE GIVEN,FIFTH STREET NW AND WILLIAMS STREET NW,ATLANTA,30308,33.776871,-84.390396,4/26/2015 4:05,4/26/2015 4:02,POINT (-84.390396 33.776871),1,Saturday,Liquor,,230979
714537080,4/29/2015 23:00,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :COLLEGE OF BUSINESS,1 Block FIFTH STREET,ATLANTA,30344,33.6769471,-84.4289332,4/30/2015 4:05,4/30/2015 4:02,POINT (-84.428933 33.676947),23,Wednesday,Theft,,
714710349,5/1/2015 18:40,2902 - DAMAGE TO PROPERTY ? PRIVATE,DAMAGE TO PROPERTY ? PRIVATE<BR>LANDMARK :NORTH AVENUE APARTMENTS 191 Z2 NORTH,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7710201,-84.39105,5/2/2015 4:05,5/2/2015 4:02,POINT (-84.39105 33.77102),18,Friday,Property Crime Residential,324851,230979
714782506,5/2/2015 12:36,3562 - MARIJUANA ? POSSESSION OF,"""MARIJUANA POSSESS, MANUFACTURE, DISTRIBUTE, PURCHASE, SELL, OR POSSESS WITH INTENT TO DISTRIBUTE<BR>LANDMARK :NORTH AVENUE APARTMENTS""",100 Block NORTH AVENUE NW,ATLANTA,30313,33.7710201,-84.39105,5/3/2015 4:05,5/30/2015 4:08,POINT (-84.39105 33.77102),12,Saturday,Drugs,324851,230979
715095528,5/6/2015 16:36,1313 - SIMPLE ASSAULT/BATTERY,SIMPLE ASSAULT<BR>LANDMARK :BUNGER-HENRY BUILDING,700 Block ATLANTIC DRIVE NW,ATLANTA,30332,33.7756316,-84.3979087,5/7/2015 4:05,5/7/2015 4:02,POINT (-84.397909 33.775632),16,Wednesday,Assault,324851,230980
715976834,5/12/2015 21:00,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :BOBBY DODD STADIUM,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7713004,-84.392648,5/13/2015 4:06,5/15/2015 4:06,POINT (-84.392648 33.7713),21,Tuesday,Disorder,,230979
716635451,5/16/2015 4:07,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :ENGINEERED BIOSYSTEMS BUILDING,900 Block ATLANTIC DRIVE NW,ATLANTA,30318,33.780676,-84.397974,5/17/2015 4:06,5/17/2015 4:03,POINT (-84.397974 33.780676),4,Saturday,Disorder,324851,230978
722555527,6/27/2015 13:37,5707 - CRIMINAL TRESPASS,ENTERING AUTO<BR>LANDMARK :MCAFEE VISITOR LOT,500 Block MCAFEE STREET NW,ATLANTA,null,33.77114595,-84.39476788,6/28/2015 4:06,6/29/2015 4:06,POINT (-84.394768 33.771146),13,Saturday,Disorder,324851,
722623971,6/28/2015 2:47,1316 - TERRORISTIC THREATS/INTIMIDATION,"""TERRORISTIC THREATS<BR>LANDMARK :SPRING STREET, NW / NORTH AVENUE, NW""",SPRING STREET NW & NORTH AVENUE NW,ATLANTA,30308,33.7712362,-84.3888436,6/29/2015 4:05,7/1/2015 4:06,POINT (-84.388844 33.771236),2,Sunday,Assault,,
724493142,7/17/2015 10:43,2406 - THEFT BY RECEIVING STOLEN VEHICLE,THEFT OF AUTOMOBILE<BR>LANDMARK :NONE GIVEN,1000 Block HEMPHILL AVENUE,ATLANTA,30318,33.782587,-84.40452,7/18/2015 4:06,7/18/2015 4:02,POINT (-84.40452 33.782587),10,Friday,Vehicle Recovery,,
724635990,7/18/2015 2:44,4803 - MAKING A FALSE REPORT/GIVING FALSE INFORMATION,GIVING FALSE INFORMATION TO OFFICER<BR>LANDMARK :CLOUGH UNDERGRADUATE LEARNING CENTER,200 Block FOURTH STREET NW,ATLANTA,30313,33.7749203,-84.3964148,7/20/2015 4:05,7/20/2015 4:02,POINT (-84.396415 33.77492),2,Saturday,Disorder,324851,230979
727729347,8/16/2015 0:32,4104 - LIQUOR ? POSSESSION OF,FURNISHING ALCOHOL TO MINORS<BR>LANDMARK :UNDERGRADUATE LIVING CENTER,500 Block TURNER PLACE NW,ATLANTA,30318,33.7784494,-84.4058688,8/17/2015 4:05,8/19/2015 4:05,POINT (-84.405869 33.778449),0,Sunday,Liquor,324851,230977
728134562,8/21/2015 15:36,2902 - DAMAGE TO PROPERTY ? PRIVATE,DAMAGE TO PROPERTY ? PRIVATE<BR>LANDMARK :NONE GIVEN,FIFTH STREET & TECHWOOD DRIVE,ATLANTA,30313,33.776889,-84.3920985,8/22/2015 4:05,9/24/2015 4:06,POINT (-84.392098 33.776889),15,Friday,Property Crime Residential,,230979
730547864,9/15/2015 13:07,2903 - DAMAGE TO PROPERTY ? PUBLIC,DAMAGE TO PROPERTY ? PUBLIC<BR>LANDMARK :NONE GIVEN,700 Block FOWLER ST NW,ATLANTA,30313,33.774639,-84.394206,9/16/2015 4:06,9/25/2015 4:06,POINT (-84.394206 33.774639),13,Tuesday,Property Crime,324851,230979
730971981,9/17/2015 22:13,2304 - LARCENY ? PARTS FROM VEHICLE,THEFT BY TAKING<BR>LANDMARK :INSTITUTE OF PAPER & SCIENCE #2,500 Block FOURTEENTH STREET NW,ATLANTA,30318,33.786886,-84.406198,9/18/2015 4:05,9/23/2015 4:06,POINT (-84.406198 33.786886),22,Thursday,Theft from Vehicle,324851,
731283634,9/21/2015 8:54,2902 - DAMAGE TO PROPERTY ? PRIVATE,DAMAGE TO PROPERTY ? PRIVATE<BR>LANDMARK :O'KEEFE LOT (BEHIND FENCE),100 Block SIXTH STREET,ATLANTA,30313,33.7788456,-84.39214,9/22/2015 4:06,9/23/2015 4:07,POINT (-84.39214 33.778846),8,Monday,Property Crime Residential,324851,230978
149515491,4/6/2013 0:10,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :PHI KAPPA TAU 341 Z2,100 Block FOURTH STREET NW,ATLANTA,30313,33.775134,-84.391535,4/7/2013 4:01,4/4/2016 4:00,POINT (-84.391535 33.775134),0,Saturday,Liquor,324851,230979
149515492,4/6/2013 1:30,5308 - FALSE FIRE ALARM,FALSE FIRE ALARM<BR>LANDMARK :FULMER RESIDENCE HALL 106 Z4,800 Block MCMILLAN STREET NW,ATLANTA,30318,33.7779739,-84.4042241,4/7/2013 4:01,4/4/2016 4:00,POINT (-84.4042241 33.7779739),1,Saturday,Alarm,324851,230977
150207333,4/14/2013 11:34,2903 - DAMAGE TO PROPERTY ? PUBLIC,DAMAGE TO PROPERTY ? PUBLIC<BR>LANDMARK :GLENN RESIDENCE HALL 16 Z2,100 Block BOBBY DODD WAY NW,ATLANTA,30313,33.7738967,-84.3950603,4/15/2013 4:02,4/12/2016 4:00,POINT (-84.3950603 33.7738967),11,Sunday,Property Crime,324851,230979
150304901,4/14/2013 18:40,2399 - LARCENY OFFENSE FREE TEXT,THEFT BY TAKING<BR>LANDMARK :STAMPS FIELD,700 Block FERST DRIVE NW,ATLANTA,30318,33.7760918,-84.4024716,4/16/2013 4:02,4/12/2016 4:00,POINT (-84.4024716 33.7760918),18,Sunday,Theft,,230980
150304899,4/15/2013 9:52,2903 - DAMAGE TO PROPERTY ? PUBLIC,DAMAGE TO PROPERTY ? PUBLIC<BR>LANDMARK :NORTH AVENUE APARTMENTS SOUTH BUILDING 190 Z2,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712734,-84.3906845,4/16/2013 4:02,4/13/2016 4:05,POINT (-84.3906845 33.7712734),9,Monday,Property Crime,,230979
150304900,4/15/2013 14:09,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712734,-84.3906845,4/16/2013 4:02,4/13/2016 4:05,POINT (-84.3906845 33.7712734),14,Monday,Disorder,,230979
150379950,4/16/2013 14:53,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :ADVANCED TECHNOLOGY DEVELOPMENT CENTER,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768304,-84.3873089,4/17/2013 4:02,4/14/2016 4:03,POINT (-84.3873089 33.7768304),14,Tuesday,Theft,,230979
748308895,1/25/2016 1:40,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7700594,-84.3916245,1/30/2016 2:39,1/31/2016 5:06,POINT (-84.391624 33.770059),1,Monday,Disorder,324851,230979
148451558,3/29/2013 14:37,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :MANUFACTURING RESEARCH CENTER,800 Block FERST DRIVE NW,ATLANTA,30318,33.7781652,-84.4016454,3/30/2013 4:02,3/27/2016 4:07,POINT (-84.4016454 33.7781652),14,Friday,Theft,,230980
149084500,4/3/2013 15:42,1315 - AGGRAVATED ASSAULT/BATTERY ? OTHER WEAPON,AGGRAVATED ASSAULT/BATTERY ? OTHER WEAPON<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712734,-84.3906845,4/4/2013 4:02,4/1/2016 4:00,POINT (-84.3906845 33.7712734),15,Wednesday,Assault with Deadly Weapon,,230979
149084497,4/3/2013 16:49,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :STUDENT CENTER 104 Z3,300 Block FERST DRIVE NW,ATLANTA,,33.7782552,-84.3971205,4/4/2013 4:02,4/1/2016 4:00,POINT (-84.3971205 33.7782552),16,Wednesday,Theft,324851,230980
149256288,4/4/2013 15:39,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS WARNING<BR>LANDMARK :BARNES AND NOBLE BOOKSTORE 172 Z2,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768304,-84.3873089,4/5/2013 4:02,4/2/2016 4:00,POINT (-84.3873089 33.7768304),15,Thursday,Disorder,,230979
149256289,4/4/2013 20:06,2317 - LARCENY ? BICYCLE,LARCENY ? BICYCLE<BR>LANDMARK :NORTH AVENURE APARTMENTS NORTH,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712734,-84.3906845,4/5/2013 4:02,4/2/2016 4:00,POINT (-84.3906845 33.7712734),20,Thursday,Theft,,230979
116917955,3/23/2011 6:00,3562 - MARIJUANA ? POSSESSION OF,"MARIJUANA ? POSSESSION OF<BR>LANDMARK :NORTHSIDE DRIVE, NW & MARIETTA STREET, NW",NORTHSIDE DRIVE NW & MARIETTA STREET NW,ATLANTA,,33.7759582,-84.4070737,6/25/2012 18:47,5/8/2016 4:03,POINT (-84.4070737 33.7759582),6,Wednesday,Drugs,,230977
763616731,6/29/2016 14:49,1316 - TERRORISTIC THREATS/INTIMIDATION,TERRORISTIC THREATS<BR>LANDMARK :BERINGAUSE BUILDING,800 Block HEMPHILL AVENUE NW,ATLANTA,30318,33.7789454,-84.4013258,6/30/2016 1:53,6/30/2016 4:02,POINT (-84.4013258 33.7789454),14,Wednesday,Assault,324851,230978
765763324,7/20/2016 9:26,4802 - OBSTRUCTING OFFICER/CRIMINAL INVESTIGATION,OBSTRUCTING OFFICER<BR>LANDMARK :HARRISON RESIDENCE HALL 14 Z2,600 Block WILLIAMS STREET NW,ATLANTA,30313,33.7727026,-84.3909267,7/22/2016 1:55,7/22/2016 4:01,POINT (-84.3909267 33.7727026),9,Wednesday,Disorder,324851,230979
745121063,1/16/2016 20:49,4104 - LIQUOR ? POSSESSION OF,POSSESSION OF ALCOHOL/UNDER 21<BR>LANDMARK :SMITH RESIDENCE HALL,600 Block WILLIAMS STREET NW,ATLANTA,null,33.77171673,-84.39106643,1/17/2016 2:40,1/26/2016 5:07,POINT (-84.391066 33.771717),20,Saturday,Liquor,324851,230979
745180915,1/17/2016 5:39,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :WOODRUFF RESIDENCE HALL SOUTH,800 Block CURRAN STREET NW,ATLANTA,30318,33.7791061,-84.4066476,1/18/2016 2:40,2/6/2016 5:06,POINT (-84.406648 33.779106),5,Sunday,Disorder,324851,230977
746886831,1/25/2016 1:40,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7700594,-84.3916245,1/26/2016 2:39,1/29/2016 5:12,POINT (-84.391624 33.770059),1,Monday,Disorder,324851,230979
116914225,8/1/2006 0:06,2305 - LARCENY ? ARTICLES FROM VEHICLE,LARCENY ? ARTICLES FROM VEHICLE<BR>LANDMARK :GEORGIA TECH HOTEL AND CONFERENCE CENTER,800 Block SPRING STREET NW,ATLANTA,30308,33.776392,-84.388915,6/25/2012 18:46,12/20/2015 5:06,POINT (-84.388915 33.776392),0,Tuesday,Theft from Vehicle,324851,230979
116919292,12/10/2011 11:27,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :FIRE LANES/PARKING LOT,100 Block SIXTH STREET,ATLANTA,null,33.7773558,-84.3844012,6/25/2012 18:47,11/1/2015 4:00,POINT (-84.384401 33.777356),11,Saturday,Disorder,,
505025451,7/25/2014 15:40,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :CENTERGY ONE/GCATT 176 Z2,1 Block FIFTH STREET NW,ATLANTA,30308,33.7773618,-84.3900979,7/26/2014 4:03,10/16/2016 4:04,POINT (-84.3900979 33.7773618),15,Friday,Theft,324851,230979
742514556,1/24/2014 0:00,4901 - ESCAPE,ESCAPE<BR>LANDMARK :TOWERS RESIDENCE HALL,900 Block FERST DRIVE NW,ATLANTA,30318,33.7782376,-84.4015276,12/30/2015 2:43,1/4/2016 5:06,POINT (-84.401528 33.778238),0,Friday,Other,,230980
742514557,1/24/2014 0:00,2903 - DAMAGE TO PROPERTY ? PUBLIC,DAMAGE TO PROPERTY ? PUBLIC<BR>LANDMARK :TOWERS RESIDENCE HALL,900 Block FERST DRIVE NW,ATLANTA,30318,33.7782376,-84.4015276,12/30/2015 2:43,1/4/2016 5:06,POINT (-84.401528 33.778238),0,Friday,Property Crime,,230980
749289798,2/7/2016 13:59,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :NONE GIVEN,300 Block FERST DRIVE NW,ATLANTA,30313,33.773964,-84.3983559,2/8/2016 2:37,2/8/2016 5:02,POINT (-84.398356 33.773964),13,Sunday,Theft,324851,230980
142173355,2/10/2013 17:00,2202 - BURGLARY ? FORCED ENTRY ? RESIDENCE,BURGLARY ? FORCED ENTRY ? RESIDENCE<BR>LANDMARK :SIGMA CHI FRATERNITY,700 Block TECHWOOD DRIVE NW,ATLANTA,null,33.7743537,-84.3919967,2/11/2013 5:01,2/9/2016 5:00,POINT (-84.391997 33.774354),17,Sunday,Breaking & Entering,,230979
142173356,2/10/2013 17:34,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE NW,ATLANTA,null,33.7712879,-84.3906845,2/11/2013 5:01,2/9/2016 5:00,POINT (-84.390684 33.771288),17,Sunday,Theft,,230979
142366933,2/11/2013 20:12,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :CAMPUS RECREATION CENTER 122 Z4,700 Block FERST DRIVE NW,ATLANTA,null,33.7760951,-84.4024902,2/12/2013 5:01,2/10/2016 5:00,POINT (-84.40249 33.776095),20,Monday,Theft,,230980
142423427,2/12/2013 9:38,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :STUDENT CENTER,300 Block FERST DRIVE NW,ATLANTA,null,33.7782552,-84.3971205,2/13/2013 5:01,2/11/2016 5:00,POINT (-84.39712 33.778255),9,Tuesday,Disorder,324851,230980
142974766,2/15/2013 4:17,2902 - DAMAGE TO PROPERTY ? PRIVATE,CRIMINAL DAMAGE TO PROPERTY (2ND)<BR>LANDMARK :KAPPA ALPHA FRATERNITY,800 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7753929,-84.3919849,2/16/2013 5:01,1/31/2016 5:00,POINT (-84.391985 33.775393),4,Friday,Property Crime Residential,,230979
116917960,8/27/2011 19:10,3562 - MARIJUANA ? POSSESSION OF,"MARIJUANA ? POSSESSION OF<BR>LANDMARK :FERST DRIVE, NW @ STATE STREET, NW",FERST DRIVE NW & STATE STREET NW,ATLANTA,,33.7782884,-84.399129,6/25/2012 18:47,5/8/2016 4:03,POINT (-84.399129 33.7782884),19,Saturday,Drugs,324851,230980
143028618,2/16/2013 23:55,2903 - DAMAGE TO PROPERTY ? PUBLIC,DAMAGE TO PROPERTY ? PUBLIC<BR>LANDMARK :NORTH AVENUE APARTMENTS EAST,100 Block NORTH AVENUE NW,ATLANTA,null,33.7712734,-84.3906845,2/17/2013 5:01,2/14/2016 5:00,POINT (-84.390684 33.771273),23,Saturday,Property Crime,,230979
149817005,4/10/2013 12:06,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :CURRAN STREET PARKING DECK 139 Z4,800 Block CURRAN STREET NW,ATLANTA,30318,33.7772561,-84.4052667,4/11/2013 4:02,4/8/2016 4:00,POINT (-84.4052667 33.7772561),12,Wednesday,Disorder,324851,230977
149817006,4/10/2013 14:14,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :MANUFACTURING RESEARCH CENTER,800 Block FERST DRIVE NW,ATLANTA,30318,33.7781652,-84.4016454,4/11/2013 4:02,4/8/2016 4:00,POINT (-84.4016454 33.7781652),14,Wednesday,Theft,,230980
728208991,8/22/2015 20:42,3504 - HALLUCINOGEN ? POSSESSION OF,"""HALLUCINOGEN ? POSSESSION OF <BR>LANDMARK :CENTER STREET APARTMENTS, SOUTH BUILDING""",900 Block HEMPHILL AVENUE NW,ATLANTA,30318,33.7798111,-84.4017543,8/23/2015 4:05,11/2/2015 5:10,POINT (-84.401754 33.779811),20,Saturday,Drugs,324851,230978
737740230,11/17/2015 2:09,5299 - WEAPONS VIOLATION OFFENSE FREE TEXT,CONVICTED FELON/POSSESSION OF FIREARM<BR>LANDMARK :NONE GIVEN,NORTH AVENUE NW & NORTHSIDE DRIVE NW,ATLANTA,30318,33.769983,-84.4046024,11/18/2015 2:50,11/21/2015 5:05,POINT (-84.404602 33.769983),2,Tuesday,Weapons Offense,,
738766013,11/28/2015 15:17,4802 - OBSTRUCTING OFFICER/CRIMINAL INVESTIGATION,OBSTRUCTS OFFICER<BR>LANDMARK :BOBBY DODD STADIUM,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7713006,-84.392648,11/29/2015 2:48,12/1/2015 5:05,POINT (-84.392648 33.771301),15,Saturday,Disorder,,230979
739898769,12/11/2015 10:26,2305 - LARCENY ? ARTICLES FROM VEHICLE,"""RECOVERED STOLEN TAG<BR>LANDMARK :FOURTH STREET, NW & FOWLER STREET, NW""",FOURTH STREET NW & FOWLER STREET NW,ATLANTA,30313,33.7759299,-84.393649,12/12/2015 2:46,12/15/2015 5:05,POINT (-84.393649 33.77593),10,Friday,Theft from Vehicle,,230979
741169089,12/16/2015 15:32,2902 - DAMAGE TO PROPERTY ? PRIVATE,DAMAGE TO PROPERTY ? PRIVATE<BR>LANDMARK :TECHWOOD DRIVE @ SIXTH STREET,TECHWOOD DRIVE & SIXTH STREET,ATLANTA,30313,33.778148,-84.392078,12/17/2015 2:45,12/29/2015 5:06,POINT (-84.392078 33.778148),15,Wednesday,Property Crime Residential,,230978
145351607,3/5/2013 0:50,2903 - DAMAGE TO PROPERTY ? PUBLIC,DAMAGE TO PROPERTY ? PUBLIC<BR>LANDMARK :INSTRUCTIONAL CENTER 55 Z3,700 Block FERST DRIVE NW,ATLANTA,30313,33.7760939,-84.4024728,3/6/2013 5:01,3/3/2016 5:00,POINT (-84.4024728 33.7760939),0,Tuesday,Property Crime,,230980
145351608,3/5/2013 8:15,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712734,-84.3906845,3/6/2013 5:01,3/3/2016 5:00,POINT (-84.3906845 33.7712734),8,Tuesday,Theft,,230979
145351609,3/5/2013 12:47,2902 - DAMAGE TO PROPERTY ? PRIVATE,"DAMAGE TO PROPERTY ? PRIVATE<BR>LANDMARK :HEMPHILL AVENUE, NW @ TENTH STREET, NW",HEMPHILL AVENUE NW & TENTH STREET NW,ATLANTA,30318,33.781535,-84.404189,3/6/2013 5:01,3/3/2016 5:00,POINT (-84.404189 33.781535),12,Tuesday,Property Crime Residential,,230978
145351611,3/5/2013 14:46,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :RESEARCH ADMINISTRATION 155 Z1,500 Block TENTH STREET NW,ATLANTA,30318,33.7814208,-84.4040613,3/6/2013 5:01,3/3/2016 5:00,POINT (-84.4040613 33.7814208),14,Tuesday,Theft,,230978
145351602,3/5/2013 15:43,5202 - CARRYING A CONCEALED WEAPON,CARRYING WEAPON ON SCHOOL PROPERTY<BR>LANDMARK :BARNES AND NOBLE BOOKSTORE 172 Z2,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768304,-84.3873089,3/6/2013 5:01,3/3/2016 5:00,POINT (-84.3873089 33.7768304),15,Tuesday,Weapons Offense,,230979
145351605,3/5/2013 15:43,5311 - DISORDERLY CONDUCT,AFFRAY<BR>LANDMARK :BARNES AND NOBLE BOOKSTORE 172 Z2,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768304,-84.3873089,3/6/2013 5:01,3/3/2016 5:00,POINT (-84.3873089 33.7768304),15,Tuesday,Disorder,,230979
145446257,3/6/2013 11:21,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :BARNES AND NOBLE BOOKSTORE,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768304,-84.3873089,3/7/2013 5:01,3/4/2016 5:00,POINT (-84.3873089 33.7768304),11,Wednesday,Disorder,,230979
145446253,3/6/2013 11:50,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :BARNES AND NOBLE BOOKSTORE,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768304,-84.3873089,3/7/2013 5:01,3/4/2016 5:00,POINT (-84.3873089 33.7768304),11,Wednesday,Disorder,,230979
145446259,3/6/2013 11:50,2303 - SHOPLIFTING,SHOPLIFTING<BR>LANDMARK :BARNES AND NOBLE BOOKSTORE,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768304,-84.3873089,3/7/2013 5:01,3/4/2016 5:00,POINT (-84.3873089 33.7768304),11,Wednesday,Theft,,230979
145830795,3/7/2013 8:47,2903 - DAMAGE TO PROPERTY ? PUBLIC,CRIMINAL DAMAGE TO PROPERTY (2ND)<BR>LANDMARK :INSTITUTE OF PAPER SCIENCE & TECHNOLOGY #1,500 Block TENTH STREET NW,ATLANTA,30318,33.7814208,-84.4040613,3/8/2013 5:01,3/5/2016 5:05,POINT (-84.4040613 33.7814208),8,Thursday,Property Crime,,230978
145830797,3/7/2013 11:54,2303 - SHOPLIFTING,SHOPLIFTING<BR>LANDMARK :BARNES AND NOBLE BOOKSTORE 172 Z2,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768417,-84.3879337,3/8/2013 5:01,3/5/2016 5:05,POINT (-84.3879337 33.7768417),11,Thursday,Theft,,230979
145830802,3/7/2013 11:54,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :BARNES AND NOBLE BOOKSTORE 172 Z2,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768417,-84.3879337,3/8/2013 5:01,3/5/2016 5:05,POINT (-84.3879337 33.7768417),11,Thursday,Disorder,,230979
145830799,3/7/2013 14:04,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :LIBRARY 77 Z2,700 Block CHERRY STREET NW,ATLANTA,30313,33.7738205,-84.395506,3/8/2013 5:01,3/5/2016 5:05,POINT (-84.395506 33.7738205),14,Thursday,Theft,324851,230979
145830801,3/7/2013 17:00,2605 - FRAUD ? ILLEGAL USE OF CREDIT/FINANCIAL TRANSACTION CARDS,FRAUD/FINANCIAL TRANSACTION CARD FRAUD<BR>LANDMARK :BARNES AND NOBLE BOOKSTORE,1 Block FIFTH STREET NW,ATLANTA,30308,33.7768417,-84.3879337,3/8/2013 5:01,3/5/2016 5:05,POINT (-84.3879337 33.7768417),17,Thursday,Property Crime,,230979
145830803,3/7/2013 20:31,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :CAMPUS RECREATION CENTER,700 Block FERST DRIVE NW,ATLANTA,30318,33.7760918,-84.4024716,3/8/2013 5:01,3/5/2016 5:05,POINT (-84.4024716 33.7760918),20,Thursday,Theft,,230980
